x y t s
0.605498 40.696952 "2022-08-12 14:17:42+00:00" 9
0.605498 40.696952 "2022-08-12 14:17:42+00:00" 9
0.605501 40.696925 "2022-08-12 14:17:43+00:00" 9
0.605501 40.696925 "2022-08-12 14:17:43+00:00" 9
0.605501 40.696898 "2022-08-12 14:17:44+00:00" 9
0.605501 40.696898 "2022-08-12 14:17:44+00:00" 9
0.605503 40.696871 "2022-08-12 14:17:45+00:00" 9
0.605503 40.696871 "2022-08-12 14:17:45+00:00" 9
0.605506 40.696844 "2022-08-12 14:17:46+00:00" 9
0.605506 40.696844 "2022-08-12 14:17:46+00:00" 9
0.605508 40.696816 "2022-08-12 14:17:47+00:00" 9
0.605508 40.696816 "2022-08-12 14:17:47+00:00" 9
0.60551 40.696788 "2022-08-12 14:17:48+00:00" 9
0.60551 40.696788 "2022-08-12 14:17:48+00:00" 9
0.605512 40.69676 "2022-08-12 14:17:49+00:00" 9
0.605512 40.69676 "2022-08-12 14:17:49+00:00" 9
0.605515 40.696732 "2022-08-12 14:17:50+00:00" 9
0.605515 40.696732 "2022-08-12 14:17:50+00:00" 9
0.605518 40.696704 "2022-08-12 14:17:51+00:00" 9
0.605518 40.696704 "2022-08-12 14:17:51+00:00" 9
0.60552 40.696675 "2022-08-12 14:17:52+00:00" 9
0.60552 40.696675 "2022-08-12 14:17:52+00:00" 9
0.605522 40.696645 "2022-08-12 14:17:53+00:00" 9
0.605522 40.696645 "2022-08-12 14:17:53+00:00" 9
0.605525 40.696613 "2022-08-12 14:17:54+00:00" 9
0.605525 40.696613 "2022-08-12 14:17:54+00:00" 9
0.605527 40.696583 "2022-08-12 14:17:55+00:00" 9
0.605527 40.696583 "2022-08-12 14:17:55+00:00" 9
0.605532 40.696551 "2022-08-12 14:17:56+00:00" 9
0.605532 40.696551 "2022-08-12 14:17:56+00:00" 9
0.605538 40.696521 "2022-08-12 14:17:57+00:00" 9
0.605538 40.696521 "2022-08-12 14:17:57+00:00" 9
0.605542 40.69649 "2022-08-12 14:17:58+00:00" 9
0.605542 40.69649 "2022-08-12 14:17:58+00:00" 9
0.605542 40.69646 "2022-08-12 14:17:59+00:00" 9
0.605542 40.69646 "2022-08-12 14:17:59+00:00" 9
0.605541 40.69643 "2022-08-12 14:18:00+00:00" 9
0.605541 40.69643 "2022-08-12 14:18:00+00:00" 9
0.605542 40.696401 "2022-08-12 14:18:01+00:00" 9
0.605542 40.696401 "2022-08-12 14:18:01+00:00" 9
0.605545 40.696371 "2022-08-12 14:18:02+00:00" 9
0.605545 40.696371 "2022-08-12 14:18:02+00:00" 9
0.605545 40.696341 "2022-08-12 14:18:03+00:00" 9
0.605545 40.696341 "2022-08-12 14:18:03+00:00" 9
0.605544 40.696312 "2022-08-12 14:18:04+00:00" 9
0.605544 40.696312 "2022-08-12 14:18:04+00:00" 9
0.605543 40.696284 "2022-08-12 14:18:05+00:00" 9
0.605543 40.696284 "2022-08-12 14:18:05+00:00" 9
0.605546 40.696256 "2022-08-12 14:18:06+00:00" 9
0.605546 40.696256 "2022-08-12 14:18:06+00:00" 9
0.60555 40.696228 "2022-08-12 14:18:07+00:00" 9
0.60555 40.696228 "2022-08-12 14:18:07+00:00" 9
0.605554 40.696201 "2022-08-12 14:18:08+00:00" 9
0.605554 40.696201 "2022-08-12 14:18:08+00:00" 9
0.605558 40.696173 "2022-08-12 14:18:09+00:00" 9
0.605558 40.696173 "2022-08-12 14:18:09+00:00" 9
0.605561 40.696145 "2022-08-12 14:18:10+00:00" 9
0.605561 40.696145 "2022-08-12 14:18:10+00:00" 9
0.605564 40.696117 "2022-08-12 14:18:11+00:00" 9
0.605564 40.696117 "2022-08-12 14:18:11+00:00" 9
0.605567 40.696089 "2022-08-12 14:18:12+00:00" 9
0.605567 40.696089 "2022-08-12 14:18:12+00:00" 9
0.60557 40.696061 "2022-08-12 14:18:13+00:00" 9
0.60557 40.696061 "2022-08-12 14:18:13+00:00" 9
0.605571 40.696033 "2022-08-12 14:18:14+00:00" 9
0.605571 40.696033 "2022-08-12 14:18:14+00:00" 9
0.605572 40.696004 "2022-08-12 14:18:15+00:00" 9
0.605572 40.696004 "2022-08-12 14:18:15+00:00" 9
0.605574 40.695975 "2022-08-12 14:18:16+00:00" 9
0.605574 40.695975 "2022-08-12 14:18:16+00:00" 9
0.605577 40.695945 "2022-08-12 14:18:17+00:00" 9
0.605577 40.695945 "2022-08-12 14:18:17+00:00" 9
0.605579 40.695915 "2022-08-12 14:18:18+00:00" 9
0.605579 40.695915 "2022-08-12 14:18:18+00:00" 9
0.605581 40.695886 "2022-08-12 14:18:19+00:00" 9
0.605581 40.695886 "2022-08-12 14:18:19+00:00" 9
0.605583 40.695859 "2022-08-12 14:18:20+00:00" 9
0.605583 40.695859 "2022-08-12 14:18:20+00:00" 9
0.605588 40.695831 "2022-08-12 14:18:21+00:00" 9
0.605588 40.695831 "2022-08-12 14:18:21+00:00" 9
0.605594 40.695804 "2022-08-12 14:18:22+00:00" 9
0.605594 40.695804 "2022-08-12 14:18:22+00:00" 9
0.605597 40.695777 "2022-08-12 14:18:23+00:00" 9
0.605597 40.695777 "2022-08-12 14:18:23+00:00" 9
0.605598 40.695749 "2022-08-12 14:18:24+00:00" 9
0.605598 40.695749 "2022-08-12 14:18:24+00:00" 9
0.605597 40.69572 "2022-08-12 14:18:25+00:00" 9
0.605597 40.69572 "2022-08-12 14:18:25+00:00" 9
0.605596 40.695691 "2022-08-12 14:18:26+00:00" 9
0.605596 40.695691 "2022-08-12 14:18:26+00:00" 9
0.605597 40.695662 "2022-08-12 14:18:27+00:00" 9
0.605597 40.695662 "2022-08-12 14:18:27+00:00" 9
0.605598 40.695631 "2022-08-12 14:18:28+00:00" 9
0.605598 40.695631 "2022-08-12 14:18:28+00:00" 9
0.605598 40.695601 "2022-08-12 14:18:29+00:00" 9
0.605598 40.695601 "2022-08-12 14:18:29+00:00" 9
0.605599 40.695571 "2022-08-12 14:18:30+00:00" 9
0.605599 40.695571 "2022-08-12 14:18:30+00:00" 9
0.6056 40.695541 "2022-08-12 14:18:31+00:00" 9
0.6056 40.695541 "2022-08-12 14:18:31+00:00" 9
0.605603 40.695511 "2022-08-12 14:18:32+00:00" 9
0.605603 40.695511 "2022-08-12 14:18:32+00:00" 9
0.605606 40.695482 "2022-08-12 14:18:33+00:00" 9
0.605606 40.695482 "2022-08-12 14:18:33+00:00" 9
0.605609 40.695452 "2022-08-12 14:18:34+00:00" 9
0.605609 40.695452 "2022-08-12 14:18:34+00:00" 9
0.605612 40.695422 "2022-08-12 14:18:35+00:00" 9
0.605612 40.695422 "2022-08-12 14:18:35+00:00" 9
0.605612 40.695394 "2022-08-12 14:18:36+00:00" 9
0.605612 40.695394 "2022-08-12 14:18:36+00:00" 9
0.605613 40.695366 "2022-08-12 14:18:37+00:00" 9
0.605613 40.695366 "2022-08-12 14:18:37+00:00" 9
0.605614 40.695338 "2022-08-12 14:18:38+00:00" 9
0.605614 40.695338 "2022-08-12 14:18:38+00:00" 9
0.605617 40.69531 "2022-08-12 14:18:39+00:00" 9
0.605617 40.69531 "2022-08-12 14:18:39+00:00" 9
0.605619 40.695281 "2022-08-12 14:18:40+00:00" 9
0.605619 40.695281 "2022-08-12 14:18:40+00:00" 9
0.605621 40.695253 "2022-08-12 14:18:41+00:00" 9
0.605621 40.695253 "2022-08-12 14:18:41+00:00" 9
0.605622 40.695226 "2022-08-12 14:18:42+00:00" 9
0.605622 40.695226 "2022-08-12 14:18:42+00:00" 9
0.605623 40.695198 "2022-08-12 14:18:43+00:00" 9
0.605623 40.695198 "2022-08-12 14:18:43+00:00" 9
0.605623 40.69517 "2022-08-12 14:18:44+00:00" 9
0.605623 40.69517 "2022-08-12 14:18:44+00:00" 9
0.605625 40.695143 "2022-08-12 14:18:45+00:00" 9
0.605625 40.695143 "2022-08-12 14:18:45+00:00" 9
0.605627 40.695115 "2022-08-12 14:18:46+00:00" 9
0.605627 40.695115 "2022-08-12 14:18:46+00:00" 9
0.605627 40.695087 "2022-08-12 14:18:47+00:00" 9
0.605627 40.695087 "2022-08-12 14:18:47+00:00" 9
0.605626 40.695059 "2022-08-12 14:18:48+00:00" 9
0.605626 40.695059 "2022-08-12 14:18:48+00:00" 9
0.605626 40.695032 "2022-08-12 14:18:49+00:00" 9
0.605626 40.695032 "2022-08-12 14:18:49+00:00" 9
0.605628 40.695003 "2022-08-12 14:18:50+00:00" 9
0.605628 40.695003 "2022-08-12 14:18:50+00:00" 9
0.605627 40.694973 "2022-08-12 14:18:51+00:00" 9
0.605627 40.694973 "2022-08-12 14:18:51+00:00" 9
0.605625 40.694944 "2022-08-12 14:18:52+00:00" 9
0.605625 40.694944 "2022-08-12 14:18:52+00:00" 9
0.605623 40.694917 "2022-08-12 14:18:53+00:00" 9
0.605623 40.694917 "2022-08-12 14:18:53+00:00" 9
0.605622 40.694893 "2022-08-12 14:18:54+00:00" 9
0.605622 40.694893 "2022-08-12 14:18:54+00:00" 9
0.605623 40.694867 "2022-08-12 14:18:55+00:00" 9
0.605623 40.694867 "2022-08-12 14:18:55+00:00" 9
0.605622 40.694839 "2022-08-12 14:18:56+00:00" 9
0.605622 40.694839 "2022-08-12 14:18:56+00:00" 9
0.605618 40.69481 "2022-08-12 14:18:57+00:00" 9
0.605618 40.69481 "2022-08-12 14:18:57+00:00" 9
0.605611 40.694781 "2022-08-12 14:18:58+00:00" 9
0.605611 40.694781 "2022-08-12 14:18:58+00:00" 9
0.605608 40.694752 "2022-08-12 14:18:59+00:00" 9
0.605608 40.694752 "2022-08-12 14:18:59+00:00" 9
0.605619 40.694725 "2022-08-12 14:19:00+00:00" 9
0.605619 40.694725 "2022-08-12 14:19:00+00:00" 9
0.605639 40.694701 "2022-08-12 14:19:01+00:00" 9
0.605639 40.694701 "2022-08-12 14:19:01+00:00" 9
0.605658 40.694684 "2022-08-12 14:19:02+00:00" 9
0.605658 40.694684 "2022-08-12 14:19:02+00:00" 9
0.605678 40.694666 "2022-08-12 14:19:03+00:00" 9
0.605678 40.694666 "2022-08-12 14:19:03+00:00" 9
0.605698 40.694645 "2022-08-12 14:19:04+00:00" 9
0.605698 40.694645 "2022-08-12 14:19:04+00:00" 9
0.605719 40.694625 "2022-08-12 14:19:05+00:00" 9
0.605719 40.694625 "2022-08-12 14:19:05+00:00" 9
0.605741 40.694604 "2022-08-12 14:19:06+00:00" 9
0.605741 40.694604 "2022-08-12 14:19:06+00:00" 9
0.605766 40.694582 "2022-08-12 14:19:07+00:00" 9
0.605766 40.694582 "2022-08-12 14:19:07+00:00" 9
0.605793 40.69456 "2022-08-12 14:19:08+00:00" 9
0.605793 40.69456 "2022-08-12 14:19:08+00:00" 9
0.605818 40.694538 "2022-08-12 14:19:09+00:00" 9
0.605818 40.694538 "2022-08-12 14:19:09+00:00" 9
0.605845 40.694517 "2022-08-12 14:19:10+00:00" 9
0.605845 40.694517 "2022-08-12 14:19:10+00:00" 9
0.605878 40.694497 "2022-08-12 14:19:11+00:00" 9
0.605878 40.694497 "2022-08-12 14:19:11+00:00" 9
0.60591 40.694478 "2022-08-12 14:19:12+00:00" 9
0.60591 40.694478 "2022-08-12 14:19:12+00:00" 9
0.605941 40.69446 "2022-08-12 14:19:13+00:00" 9
0.605941 40.69446 "2022-08-12 14:19:13+00:00" 9
0.605972 40.694441 "2022-08-12 14:19:14+00:00" 9
0.605972 40.694441 "2022-08-12 14:19:14+00:00" 9
0.606003 40.694421 "2022-08-12 14:19:15+00:00" 9
0.606003 40.694421 "2022-08-12 14:19:15+00:00" 9
0.606034 40.694402 "2022-08-12 14:19:16+00:00" 9
0.606034 40.694402 "2022-08-12 14:19:16+00:00" 9
0.606064 40.694384 "2022-08-12 14:19:17+00:00" 9
0.606064 40.694384 "2022-08-12 14:19:17+00:00" 9
0.606094 40.694365 "2022-08-12 14:19:18+00:00" 9
0.606094 40.694365 "2022-08-12 14:19:18+00:00" 9
0.606125 40.694347 "2022-08-12 14:19:19+00:00" 9
0.606125 40.694347 "2022-08-12 14:19:19+00:00" 9
0.606155 40.694328 "2022-08-12 14:19:20+00:00" 9
0.606155 40.694328 "2022-08-12 14:19:20+00:00" 9
0.606185 40.694309 "2022-08-12 14:19:21+00:00" 9
0.606185 40.694309 "2022-08-12 14:19:21+00:00" 9
0.606216 40.694289 "2022-08-12 14:19:22+00:00" 9
0.606216 40.694289 "2022-08-12 14:19:22+00:00" 9
0.606247 40.69427 "2022-08-12 14:19:23+00:00" 9
0.606247 40.69427 "2022-08-12 14:19:23+00:00" 9
0.606278 40.694252 "2022-08-12 14:19:24+00:00" 9
0.606278 40.694252 "2022-08-12 14:19:24+00:00" 9
0.606308 40.694231 "2022-08-12 14:19:25+00:00" 9
0.606308 40.694231 "2022-08-12 14:19:25+00:00" 9
0.606339 40.694211 "2022-08-12 14:19:26+00:00" 9
0.606339 40.694211 "2022-08-12 14:19:26+00:00" 9
0.60637 40.694192 "2022-08-12 14:19:27+00:00" 9
0.60637 40.694192 "2022-08-12 14:19:27+00:00" 9
0.6064 40.694174 "2022-08-12 14:19:28+00:00" 9
0.6064 40.694174 "2022-08-12 14:19:28+00:00" 9
0.60643 40.694156 "2022-08-12 14:19:29+00:00" 9
0.60643 40.694156 "2022-08-12 14:19:29+00:00" 9
0.60646 40.694137 "2022-08-12 14:19:30+00:00" 9
0.60646 40.694137 "2022-08-12 14:19:30+00:00" 9
0.606491 40.694118 "2022-08-12 14:19:31+00:00" 9
0.606491 40.694118 "2022-08-12 14:19:31+00:00" 9
0.606521 40.694099 "2022-08-12 14:19:32+00:00" 9
0.606521 40.694099 "2022-08-12 14:19:32+00:00" 9
0.606553 40.694079 "2022-08-12 14:19:33+00:00" 9
0.606553 40.694079 "2022-08-12 14:19:33+00:00" 9
0.606584 40.694059 "2022-08-12 14:19:34+00:00" 9
0.606584 40.694059 "2022-08-12 14:19:34+00:00" 9
0.606614 40.69404 "2022-08-12 14:19:35+00:00" 9
0.606614 40.69404 "2022-08-12 14:19:35+00:00" 9
0.606644 40.69402 "2022-08-12 14:19:36+00:00" 9
0.606644 40.69402 "2022-08-12 14:19:36+00:00" 9
0.606677 40.693999 "2022-08-12 14:19:37+00:00" 9
0.606677 40.693999 "2022-08-12 14:19:37+00:00" 9
0.606706 40.693978 "2022-08-12 14:19:38+00:00" 9
0.606706 40.693978 "2022-08-12 14:19:38+00:00" 9
0.606738 40.693956 "2022-08-12 14:19:39+00:00" 9
0.606738 40.693956 "2022-08-12 14:19:39+00:00" 9
0.60677 40.693935 "2022-08-12 14:19:40+00:00" 9
0.60677 40.693935 "2022-08-12 14:19:40+00:00" 9
0.606801 40.693915 "2022-08-12 14:19:41+00:00" 9
0.606801 40.693915 "2022-08-12 14:19:41+00:00" 9
0.606833 40.693897 "2022-08-12 14:19:42+00:00" 9
0.606833 40.693897 "2022-08-12 14:19:42+00:00" 9
0.606865 40.693877 "2022-08-12 14:19:43+00:00" 9
0.606865 40.693877 "2022-08-12 14:19:43+00:00" 9
0.606897 40.69386 "2022-08-12 14:19:44+00:00" 9
0.606897 40.69386 "2022-08-12 14:19:44+00:00" 9
0.606929 40.693843 "2022-08-12 14:19:45+00:00" 9
0.606929 40.693843 "2022-08-12 14:19:45+00:00" 9
0.60696 40.693826 "2022-08-12 14:19:46+00:00" 9
0.60696 40.693826 "2022-08-12 14:19:46+00:00" 9
0.606991 40.693806 "2022-08-12 14:19:47+00:00" 9
0.606991 40.693806 "2022-08-12 14:19:47+00:00" 9
0.607023 40.693785 "2022-08-12 14:19:48+00:00" 9
0.607023 40.693785 "2022-08-12 14:19:48+00:00" 9
0.607055 40.693762 "2022-08-12 14:19:49+00:00" 9
0.607055 40.693762 "2022-08-12 14:19:49+00:00" 9
0.607087 40.693741 "2022-08-12 14:19:50+00:00" 9
0.607087 40.693741 "2022-08-12 14:19:50+00:00" 9
0.607119 40.69372 "2022-08-12 14:19:51+00:00" 9
0.607119 40.69372 "2022-08-12 14:19:51+00:00" 9
0.607152 40.693699 "2022-08-12 14:19:52+00:00" 9
0.607152 40.693699 "2022-08-12 14:19:52+00:00" 9
0.607186 40.693678 "2022-08-12 14:19:53+00:00" 9
0.607186 40.693678 "2022-08-12 14:19:53+00:00" 9
0.607219 40.693657 "2022-08-12 14:19:54+00:00" 9
0.607219 40.693657 "2022-08-12 14:19:54+00:00" 9
0.60725 40.693636 "2022-08-12 14:19:55+00:00" 9
0.60725 40.693636 "2022-08-12 14:19:55+00:00" 9
0.607283 40.693613 "2022-08-12 14:19:56+00:00" 9
0.607283 40.693613 "2022-08-12 14:19:56+00:00" 9
0.607315 40.693592 "2022-08-12 14:19:57+00:00" 9
0.607315 40.693592 "2022-08-12 14:19:57+00:00" 9
0.607346 40.693572 "2022-08-12 14:19:58+00:00" 9
0.607346 40.693572 "2022-08-12 14:19:58+00:00" 9
0.607413 40.693531 "2022-08-12 14:19:59+00:00" 9
0.607413 40.693531 "2022-08-12 14:19:59+00:00" 9
0.607444 40.69351 "2022-08-12 14:20:00+00:00" 9
0.607444 40.69351 "2022-08-12 14:20:00+00:00" 9
0.607476 40.693491 "2022-08-12 14:20:01+00:00" 9
0.607476 40.693491 "2022-08-12 14:20:01+00:00" 9
0.607508 40.693472 "2022-08-12 14:20:02+00:00" 9
0.607508 40.693472 "2022-08-12 14:20:02+00:00" 9
0.607541 40.693453 "2022-08-12 14:20:03+00:00" 9
0.607541 40.693453 "2022-08-12 14:20:03+00:00" 9
0.607576 40.693432 "2022-08-12 14:20:04+00:00" 9
0.607576 40.693432 "2022-08-12 14:20:04+00:00" 9
0.607609 40.69341 "2022-08-12 14:20:05+00:00" 9
0.607609 40.69341 "2022-08-12 14:20:05+00:00" 9
0.60764 40.693387 "2022-08-12 14:20:06+00:00" 9
0.60764 40.693387 "2022-08-12 14:20:06+00:00" 9
0.607672 40.693364 "2022-08-12 14:20:07+00:00" 9
0.607672 40.693364 "2022-08-12 14:20:07+00:00" 9
0.607704 40.693343 "2022-08-12 14:20:08+00:00" 9
0.607704 40.693343 "2022-08-12 14:20:08+00:00" 9
0.607735 40.693322 "2022-08-12 14:20:09+00:00" 9
0.607735 40.693322 "2022-08-12 14:20:09+00:00" 9
0.607768 40.693302 "2022-08-12 14:20:10+00:00" 9
0.607768 40.693302 "2022-08-12 14:20:10+00:00" 9
0.607801 40.693282 "2022-08-12 14:20:11+00:00" 9
0.607801 40.693282 "2022-08-12 14:20:11+00:00" 9
0.607833 40.693261 "2022-08-12 14:20:12+00:00" 9
0.607833 40.693261 "2022-08-12 14:20:12+00:00" 9
0.607864 40.69324 "2022-08-12 14:20:13+00:00" 9
0.607864 40.69324 "2022-08-12 14:20:13+00:00" 9
0.607892 40.693219 "2022-08-12 14:20:14+00:00" 9
0.607892 40.693219 "2022-08-12 14:20:14+00:00" 9
0.607922 40.693199 "2022-08-12 14:20:15+00:00" 9
0.607922 40.693199 "2022-08-12 14:20:15+00:00" 9
0.607953 40.693179 "2022-08-12 14:20:16+00:00" 9
0.607953 40.693179 "2022-08-12 14:20:16+00:00" 9
0.607983 40.693159 "2022-08-12 14:20:17+00:00" 9
0.607983 40.693159 "2022-08-12 14:20:17+00:00" 9
0.608013 40.693137 "2022-08-12 14:20:18+00:00" 9
0.608013 40.693137 "2022-08-12 14:20:18+00:00" 9
0.608043 40.693116 "2022-08-12 14:20:19+00:00" 9
0.608043 40.693116 "2022-08-12 14:20:19+00:00" 9
0.608074 40.693096 "2022-08-12 14:20:20+00:00" 9
0.608074 40.693096 "2022-08-12 14:20:20+00:00" 9
0.608107 40.693076 "2022-08-12 14:20:21+00:00" 9
0.608107 40.693076 "2022-08-12 14:20:21+00:00" 9
0.608139 40.693056 "2022-08-12 14:20:22+00:00" 9
0.608139 40.693056 "2022-08-12 14:20:22+00:00" 9
0.608171 40.693036 "2022-08-12 14:20:23+00:00" 9
0.608171 40.693036 "2022-08-12 14:20:23+00:00" 9
0.608202 40.693015 "2022-08-12 14:20:24+00:00" 9
0.608202 40.693015 "2022-08-12 14:20:24+00:00" 9
0.608233 40.692995 "2022-08-12 14:20:25+00:00" 9
0.608233 40.692995 "2022-08-12 14:20:25+00:00" 9
0.608266 40.692974 "2022-08-12 14:20:26+00:00" 9
0.608266 40.692974 "2022-08-12 14:20:26+00:00" 9
0.608298 40.692952 "2022-08-12 14:20:27+00:00" 9
0.608298 40.692952 "2022-08-12 14:20:27+00:00" 9
0.608328 40.692929 "2022-08-12 14:20:28+00:00" 9
0.608328 40.692929 "2022-08-12 14:20:28+00:00" 9
0.608356 40.692905 "2022-08-12 14:20:29+00:00" 9
0.608356 40.692905 "2022-08-12 14:20:29+00:00" 9
0.608381 40.692882 "2022-08-12 14:20:30+00:00" 9
0.608381 40.692882 "2022-08-12 14:20:30+00:00" 9
0.608405 40.692859 "2022-08-12 14:20:31+00:00" 9
0.608405 40.692859 "2022-08-12 14:20:31+00:00" 9
0.608429 40.692836 "2022-08-12 14:20:32+00:00" 9
0.608429 40.692836 "2022-08-12 14:20:32+00:00" 9
0.608454 40.692812 "2022-08-12 14:20:33+00:00" 9
0.608454 40.692812 "2022-08-12 14:20:33+00:00" 9
0.608479 40.692789 "2022-08-12 14:20:34+00:00" 9
0.608479 40.692789 "2022-08-12 14:20:34+00:00" 9
0.608506 40.692766 "2022-08-12 14:20:35+00:00" 9
0.608506 40.692766 "2022-08-12 14:20:35+00:00" 9
0.608535 40.692741 "2022-08-12 14:20:36+00:00" 9
0.608535 40.692741 "2022-08-12 14:20:36+00:00" 9
0.608564 40.692716 "2022-08-12 14:20:37+00:00" 9
0.608564 40.692716 "2022-08-12 14:20:37+00:00" 9
0.608591 40.69269 "2022-08-12 14:20:38+00:00" 9
0.608591 40.69269 "2022-08-12 14:20:38+00:00" 9
0.608616 40.692661 "2022-08-12 14:20:39+00:00" 9
0.608616 40.692661 "2022-08-12 14:20:39+00:00" 9
0.60864 40.692632 "2022-08-12 14:20:40+00:00" 9
0.60864 40.692632 "2022-08-12 14:20:40+00:00" 9
0.608664 40.692604 "2022-08-12 14:20:41+00:00" 9
0.608664 40.692604 "2022-08-12 14:20:41+00:00" 9
0.608688 40.692576 "2022-08-12 14:20:42+00:00" 9
0.608688 40.692576 "2022-08-12 14:20:42+00:00" 9
0.608712 40.692548 "2022-08-12 14:20:43+00:00" 9
0.608712 40.692548 "2022-08-12 14:20:43+00:00" 9
0.608736 40.692519 "2022-08-12 14:20:44+00:00" 9
0.608736 40.692519 "2022-08-12 14:20:44+00:00" 9
0.608762 40.692489 "2022-08-12 14:20:45+00:00" 9
0.608762 40.692489 "2022-08-12 14:20:45+00:00" 9
0.608788 40.69246 "2022-08-12 14:20:46+00:00" 9
0.608788 40.69246 "2022-08-12 14:20:46+00:00" 9
0.608813 40.692432 "2022-08-12 14:20:47+00:00" 9
0.608813 40.692432 "2022-08-12 14:20:47+00:00" 9
0.608838 40.692403 "2022-08-12 14:20:48+00:00" 9
0.608838 40.692403 "2022-08-12 14:20:48+00:00" 9
0.608865 40.692375 "2022-08-12 14:20:49+00:00" 9
0.608865 40.692375 "2022-08-12 14:20:49+00:00" 9
0.608891 40.692348 "2022-08-12 14:20:50+00:00" 9
0.608891 40.692348 "2022-08-12 14:20:50+00:00" 9
0.608915 40.692321 "2022-08-12 14:20:51+00:00" 9
0.608915 40.692321 "2022-08-12 14:20:51+00:00" 9
0.608939 40.692292 "2022-08-12 14:20:53+00:00" 9
0.608939 40.692292 "2022-08-12 14:20:53+00:00" 9
0.608961 40.692263 "2022-08-12 14:20:54+00:00" 9
0.608961 40.692263 "2022-08-12 14:20:54+00:00" 9
0.608982 40.692235 "2022-08-12 14:20:55+00:00" 9
0.608982 40.692235 "2022-08-12 14:20:55+00:00" 9
0.609003 40.692208 "2022-08-12 14:20:56+00:00" 9
0.609003 40.692208 "2022-08-12 14:20:56+00:00" 9
0.609025 40.692181 "2022-08-12 14:20:57+00:00" 9
0.609025 40.692181 "2022-08-12 14:20:57+00:00" 9
0.609048 40.692154 "2022-08-12 14:20:58+00:00" 9
0.609048 40.692154 "2022-08-12 14:20:58+00:00" 9
0.609072 40.692127 "2022-08-12 14:20:59+00:00" 9
0.609072 40.692127 "2022-08-12 14:20:59+00:00" 9
0.609094 40.6921 "2022-08-12 14:21:00+00:00" 9
0.609094 40.6921 "2022-08-12 14:21:00+00:00" 9
0.609116 40.692072 "2022-08-12 14:21:01+00:00" 9
0.609116 40.692072 "2022-08-12 14:21:01+00:00" 9
0.609136 40.692044 "2022-08-12 14:21:02+00:00" 9
0.609136 40.692044 "2022-08-12 14:21:02+00:00" 9
0.609158 40.692018 "2022-08-12 14:21:03+00:00" 9
0.609158 40.692018 "2022-08-12 14:21:03+00:00" 9
0.60918 40.691992 "2022-08-12 14:21:04+00:00" 9
0.60918 40.691992 "2022-08-12 14:21:04+00:00" 9
0.609203 40.691965 "2022-08-12 14:21:05+00:00" 9
0.609203 40.691965 "2022-08-12 14:21:05+00:00" 9
0.609224 40.691937 "2022-08-12 14:21:06+00:00" 9
0.609224 40.691937 "2022-08-12 14:21:06+00:00" 9
0.609246 40.69191 "2022-08-12 14:21:07+00:00" 9
0.609246 40.69191 "2022-08-12 14:21:07+00:00" 9
0.609268 40.691883 "2022-08-12 14:21:08+00:00" 9
0.609268 40.691883 "2022-08-12 14:21:08+00:00" 9
0.60929 40.691857 "2022-08-12 14:21:09+00:00" 9
0.60929 40.691857 "2022-08-12 14:21:09+00:00" 9
0.609315 40.691831 "2022-08-12 14:21:10+00:00" 9
0.609315 40.691831 "2022-08-12 14:21:10+00:00" 9
0.609338 40.691803 "2022-08-12 14:21:11+00:00" 9
0.609338 40.691803 "2022-08-12 14:21:11+00:00" 9
0.609363 40.691774 "2022-08-12 14:21:12+00:00" 9
0.609363 40.691774 "2022-08-12 14:21:12+00:00" 9
0.609387 40.691744 "2022-08-12 14:21:13+00:00" 9
0.609387 40.691744 "2022-08-12 14:21:13+00:00" 9
0.60941 40.691714 "2022-08-12 14:21:14+00:00" 9
0.60941 40.691714 "2022-08-12 14:21:14+00:00" 9
0.609433 40.691685 "2022-08-12 14:21:15+00:00" 9
0.609433 40.691685 "2022-08-12 14:21:15+00:00" 9
0.609455 40.691657 "2022-08-12 14:21:16+00:00" 9
0.609455 40.691657 "2022-08-12 14:21:16+00:00" 9
0.609477 40.691628 "2022-08-12 14:21:17+00:00" 9
0.609477 40.691628 "2022-08-12 14:21:17+00:00" 9
0.609499 40.691598 "2022-08-12 14:21:18+00:00" 9
0.609499 40.691598 "2022-08-12 14:21:18+00:00" 9
0.609521 40.691567 "2022-08-12 14:21:19+00:00" 9
0.609521 40.691567 "2022-08-12 14:21:19+00:00" 9
0.609543 40.691536 "2022-08-12 14:21:20+00:00" 9
0.609543 40.691536 "2022-08-12 14:21:20+00:00" 9
0.609562 40.691504 "2022-08-12 14:21:21+00:00" 9
0.609562 40.691504 "2022-08-12 14:21:21+00:00" 9
0.609579 40.69147 "2022-08-12 14:21:22+00:00" 9
0.609579 40.69147 "2022-08-12 14:21:22+00:00" 9
0.609596 40.691435 "2022-08-12 14:21:23+00:00" 9
0.609596 40.691435 "2022-08-12 14:21:23+00:00" 9
0.609614 40.691402 "2022-08-12 14:21:24+00:00" 9
0.609614 40.691402 "2022-08-12 14:21:24+00:00" 9
0.60963 40.691369 "2022-08-12 14:21:25+00:00" 9
0.60963 40.691369 "2022-08-12 14:21:25+00:00" 9
0.609643 40.691337 "2022-08-12 14:21:26+00:00" 9
0.609643 40.691337 "2022-08-12 14:21:26+00:00" 9
0.609654 40.691304 "2022-08-12 14:21:27+00:00" 9
0.609654 40.691304 "2022-08-12 14:21:27+00:00" 9
0.609664 40.691271 "2022-08-12 14:21:28+00:00" 9
