Name,Class,Latitude,Longitude
Església de Santa Maria de Balsareny,Esglesia,41.863056,1.877778
Església de Santa Maria de Barberà,Esglesia,41.526965,2.126728
Església de Santa Maria de Batet,Esglesia,42.181182,2.516614
Església de Santa Maria de Bell-lloc,Esglesia,41.528938,1.385828
Església de Santa Maria de Bell-lloc,Esglesia,41.839853,2.977822
Església de Santa Maria de Camós,Esglesia,42.080159,2.774439
Església de Santa Maria de Camps,Esglesia,41.777319,1.684317
Església de Santa Maria de Cardet,Esglesia,42.497849,0.786
Església de Santa Maria de Castell-llebre,Esglesia,42.085086,1.289839
Església de Santa Maria de Castellar de la Muntanya,Esglesia,42.237995,2.499938
Església de Santa Maria de Castellmeià,Esglesia,41.735,1.3025
Església de Santa Maria de Cererols,Esglesia,41.818667,1.767944
Església de Santa Maria de Cervelló ,Esglesia,41.387093,1.960542
Església de Santa Maria de Claret,Esglesia,41.776628,1.86095
Església de Santa Maria de Claret,Esglesia,41.820282,1.464438
Església de Santa Maria de Cornet,Esglesia,41.895289,1.937381
Església de Santa Maria de Covet,Esglesia,42.087414,1.070102
Església de Santa Maria de Dusfort,Esglesia,41.740622,1.49414
Església de Santa Maria de Fares,Esglesia,42.186542,2.73561
Església de Santa Maria de Finestres,Esglesia,42.111944,2.593056
Església de Santa Maria de Freixe,Esglesia,42.099361,2.627083
Església de Santa Maria de Gaià,Esglesia,41.916636,1.925847
Església de Santa Maria de Gallecs,Esglesia,41.563119,2.196297
Església de Santa Maria de Gramuntell,Esglesia,41.617344,1.260578
Església de Santa Maria de Guimerà ,Esglesia,41.56498,1.186953
Església de Santa Maria de Jonqueres,Esglesia,42.21942,2.76888
Església de Santa Maria de La Bleda,Esglesia,41.343575,1.660849
Església de Santa Maria de la Cirera,Esglesia,41.552692,1.331205
Església de Santa Maria de la Roqueta,Esglesia,41.530256,1.484519
Església de Santa Maria de la Tossa,Esglesia,41.555218,1.580521
Església de Santa Maria de Lavit,Esglesia,41.446673,1.729922
Església de Santa Maria de les Besses,Esglesia,41.42991,0.82866
Església de Santa Maria de Les Esglésies,Esglesia,41.892694,1.822639
Església de Santa Maria de les Franqueses,Esglesia,41.755918,0.790807
Església de Santa Maria de les Neus d’Irgo,Esglesia,42.4445,0.771355
Església de Santa Maria de Llerona,Esglesia,41.649721,2.300164
Església de Santa Maria de Lliors,Esglesia,41.822722,2.435917
Església de Santa Maria de Lloberola,Esglesia,41.893616,1.379066
Església de Santa Maria de Llongarriu,Esglesia,42.258292,2.450943
Església de Santa Maria de l’Aguda,Esglesia,41.818336,1.401275
Església de Santa Maria de l’Esperança,Esglesia,41.718028,2.547639
Església de Santa Maria de l’Estela,Esglesia,42.283250,2.782472
Església de Santa Maria de Malgrat,Esglesia,41.709167,1.300833
Església de Santa Maria de Mansolí,Esglesia,41.903385,2.502596
Església de Santa Maria de Margalef,Esglesia,41.57036,0.76555
Església de Santa Maria de Monistrol,Esglesia,41.729599,1.760187
Església de Santa Maria de Montfar,Esglesia,41.607983,1.363178
Església de Santa Maria de Montlleó,Esglesia,41.643488,1.362648
Església de Santa Maria de Montnegre,Esglesia,41.955485,2.932433
Església de Santa Maria de Montraveta,Esglesia,41.924,1.439222
Església de Santa Maria de Mosoll,Esglesia,42.376667,1.868611
Església de Santa Maria de Palau de Rialb,Esglesia,42.013099,1.166136
Església de Santa Maria de Palera,Esglesia,42.221626,2.697771
Església de Santa Maria de Penyafel,Esglesia,41.316178,1.68365
Església de Santa Maria de Peralta ,Esglesia,41.221887,1.305235
Església de Santa Maria de Pinós,Esglesia,41.980036,1.94145
Església de Santa Maria de Porqueres ,Esglesia,42.121784,2.748532
Església de Santa Maria de Puigpardines,Esglesia,42.139583,2.428611
Església de Santa Maria de Querol,Esglesia,41.991636,1.752613
Església de Santa Maria de Roca-sança,Esglesia,42.298333,1.871444
Església de Santa Maria de Rocafort,Esglesia,41.716569,1.9358
Església de Santa Maria de Rúbies,Esglesia,42.020917,0.912472
Església de Santa Maria de Rubió,Esglesia,41.644178,1.569833
Església de Santa Maria de Sant Martí Sarroca ,Esglesia,41.380278,1.611111
Església de Santa Maria de Sant Serni,Esglesia,41.84399,1.464891
Església de Santa Maria de Santiga,Esglesia,41.534636,2.152663
Església de Santa Maria de Sasserra,Esglesia,41.862831,1.433362
Església de Santa Maria de Segueró,Esglesia,42.241806,2.748376
Església de Santa Maria de Seva,Esglesia,41.839056,2.279917
Església de Santa Maria de Solanes,Esglesia,42.067444,1.378722
Església de Santa Maria de Sorba,Esglesia,41.968506,1.66542
Església de Santa Maria de Talló,Esglesia,42.363651,1.780578
Església de Santa Maria de Taüll,Esglesia,42.520214,0.847208
Església de Santa Maria de Torredenegó,Esglesia,41.912961,1.491985
Església de Santa Maria de Valldaura,Esglesia,42.080333,1.942222
Església de Santa Maria de Valldossera,Esglesia,41.400639,1.472972
Església de Santa Maria de Valls,Esglesia,42.132639,1.667175
Església de Santa Maria de Vernet,Esglesia,41.905095,1.041051
Església de Santa Maria de Viladordis,Esglesia,41.720556,1.862778
Església de Santa Maria de Vilaró,Esglesia,41.99482,1.590789
Església de Santa Maria de Viu de Llevata,Esglesia,42.369434,0.812347
Església de Santa Maria del Bruc,Esglesia,41.575967,1.785821
Església de Santa Maria del Camí,Esglesia,41.628559,1.473541
Església de Santa Maria del Castell de Balsareny,Esglesia,41.870292,1.881885
Església de Santa Maria del Castell de Besora,Esglesia,42.123676,2.250985
Església de Santa Maria del Castell de Castelldefels,Esglesia,41.284254,1.978451
Església de Santa Maria del Castell de Cubells,Esglesia,41.85151,0.958667
Església de Santa Maria del castell de Mediona,Esglesia,41.47625,1.641472
Església de Santa Maria del Castell de Miralles,Esglesia,41.518308,1.51868
Església de Santa Maria del Castell de Saldes,Esglesia,42.233737,1.739442
Església de Santa Maria del Castell,Esglesia,41.821346,0.726479
Església de Santa Maria del Coll,Esglesia,41.576958,1.380004
Església de Santa Maria del Mar,Esglesia,41.846995,3.128673
Església de Santa Maria del Marquet,Esglesia,41.692962,1.87298
Església de Santa Maria del Miracle,Esglesia,41.114635,1.259132
Església de Santa Maria del Palau,Esglesia,42.09408,3.143002
Església de Santa Maria del Priorat,Esglesia,41.2731,1.1581278
Església de Santa Maria del Puig,Esglesia,41.551361,1.869439
Església de Santa Maria del Puit,Esglesia,41.94713,1.387531
Església de Santa Maria del Vilet,Esglesia,41.556806,1.070192
Església de Santa Maria del Viver,Esglesia,41.546861,2.407194
Església de Santa Maria d’Agramunt,Esglesia,41.787225,1.099219
Església de Santa Maria d’Agullana,Esglesia,42.394167,2.846722
Església de Santa Maria d’All,Esglesia,42.397861,1.838611
Església de Santa Maria d’Ardèvol,Esglesia,41.851629,1.519328
Església de Santa Maria d’Arties,Esglesia,42.697876,0.870698
Església de Santa Maria d’Avià,Esglesia,42.072512,1.834464
Església de Santa Maria d’Ermedàs,Esglesia,42.186528,2.938278
Església de Santa Maria d’Ullà,Esglesia,42.051666,3.108164
Església de Santa Maria i Sant Jaume,Esglesia,42.370819,1.774782
Església de Santa Maria la Major,Esglesia,41.377316,1.161523
Església de Santa Maria Magdalena del Pla,Esglesia,41.41765,1.7128
Església de Santa Maria,Esglesia,42.200028,2.699796
Església de Santa Maria,Esglesia,41.665335,1.270608
Església de Santa Maria,Esglesia,42.105833,1.973667
Església de Santa Maria,Esglesia,41.512139,1.365722
Església de Santa Maria,Esglesia,41.422,0.936667
Església de Santa Maria,Esglesia,42.211266,1.328672
Església de Santa Maria,Esglesia,42.001251,1.978001
Església de Santa Maria,Esglesia,41.80584,2.7429
Església de Santa Maria,Esglesia,41.69631,1.168336
Església de Santa Maria,Esglesia,41.701262,1.05287
Església de Santa Maria,Esglesia,41.65911,1.484463
Església de Santa Pel•laia,Esglesia,41.920215,2.917161
Església de Santa Seclina,Esglesia,41.798336,2.849148
Església de Santa Susanna de l’Abellar,Esglesia,41.898116,1.918117
Església de Santa Susanna de Peralta,Esglesia,41.956905,3.091075
Església de Santa Susanna de Santa Perpètua de Gaià,Esglesia,41.46349,1.394142
Església de Santpedor,Esglesia,41.785429,1.838635
Església de Sª Mª de Siurana,Esglesia,41.257639,0.93225
Església de Vallfogona,Esglesia,41.563008,1.23634
Església del Bullidor,Esglesia,41.691431,1.01567
Església del Carme de Periques,Esglesia,41.977472,1.885417
Església del Carme,Esglesia,41.724539,1.826818
Església del Carme,Esglesia,42.307722,3.009389
Església del Carme,Esglesia,41.647925,1.141818
Església del Mas del Sepulcre,Esglesia,42.318833,2.986861
Església del Puig de la Creu,Esglesia,41.629361,2.101194
Església dels Sants Just i Pastor,Esglesia,42.340056,1.494
Església dels Sants Metges,Esglesia,42.028114,2.853551
Església i convent de Sant Joan de Berga ,Esglesia,42.102125,1.844764
Església i Hospital de Sant Andreu,Esglesia,41.725528,1.829139
Església i Santuari de la Mare de Déu de la Pietat,Esglesia,41.929224,2.850778
Església NOVA de Sant Joan d&#8217;Oló,Esglesia,41.847444,2.004722
Església NOVA de Sant Martí de Joval,Esglesia,41.978187,1.588399
Església NOVA de Sant Mateu,Esglesia,41.881197,3.125607
Església NOVA de Sant Miquel ,Esglesia,41.088343,0.957487
Església NOVA de Sant Miquel,Esglesia,41.328915,1.456013
Església NOVA de Sant Pere Màrtir de Peracamps,Esglesia,41.922263,1.463364
Església NOVA de Sant Salvador,Esglesia,42.219,2.546944
Església NOVA de Santa Maria de Fenals,Esglesia,41.823444,3.058667
Església NOVA de Santa Maria de Gàver,Esglesia,41.688056,1.389444
Església NOVA de Santa Maria del Collell,Esglesia,42.151269,2.657517
Església NOVA de Santa Maria d’Aguilar del Sunyer,Esglesia,41.952374,1.69643
Església paleocristiana de Santa Margarida,Esglesia,41.467558,1.917095
Església parroquial de la Mare de Déu de Sales,Esglesia,41.969133,2.6211
Església parroquial de la Transfiguració,Esglesia,41.55476,1.094407
Església parroquial de l’Assumpció de l’Aranyó,Esglesia,41.705624,1.218747
Església parroquial de Nostra Senyora de la Misericòrdia,Esglesia,42.015968,2.823603
Església parroquial de Pratdip,Esglesia,41.050845,0.87118
Església parroquial de Sant Agustí de Lluçanès,Esglesia,42.084894,2.127371
Església parroquial de Sant Andreu de Clarà,Esglesia,42.00156,1.453526
Església parroquial de Sant Andreu de Vilagrasseta,Esglesia,41.605167,1.282083
Església parroquial de Sant Andreu,Esglesia,41.688817,2.313242
Església parroquial de Sant Andreu,Esglesia,41.932208,2.060047
Església parroquial de Sant Andreu,Esglesia,41.55527,2.3548
Església parroquial de Sant Andreu,Esglesia,42.10725,2.7837
Església parroquial de Sant Andreu,Esglesia,41.717492,1.422933
Església parroquial de Sant Andreu,Esglesia,41.873877,2.82535
Església parroquial de Sant Andreu,Esglesia,42.16887,2.74468
Església parroquial de Sant Baldiri,Esglesia,41.346472,2.045139
Església parroquial de Sant Bartomeu,Esglesia,41.246085,1.48646
Església parroquial de Sant Bartomeu,Esglesia,41.983944,2.172861
Església parroquial de Sant Bartomeu,Esglesia,42.122722,2.962028
Església parroquial de Sant Cebrià,Esglesia,42.179072,2.795392
Església parroquial de Sant Climent de Cava,Esglesia,42.324883,1.605044
Església parroquial de Sant Climent de Vilves,Esglesia,41.917725,1.082694
Església parroquial de Sant Corneli,Esglesia,41.570202,1.827983
Església parroquial de Sant Cristòfol,Esglesia,41.92103,2.859164
Església parroquial de Sant Cugat,Esglesia,42.070778,2.838417
Església parroquial de Sant Esteve,Esglesia,42.16151,1.091622
Església parroquial de Sant Esteve de Guialbes,Esglesia,42.115509,2.878188
Església parroquial de Sant Esteve de Pallerols de Rialb,Esglesia,42.036984,1.214602
Església parroquial de Sant Esteve d’en Bas,Esglesia,42.118455,2.458997
Església parroquial de Sant Esteve,Esglesia,42.351684,1.508417
Església parroquial de Sant Esteve,Esglesia,42.252306,1.86175
Església parroquial de Sant Esteve,Esglesia,42.088686,2.824589
Església parroquial de Sant Esteve,Esglesia,41.685222,2.286194
Església parroquial de Sant Esteve,Esglesia,41.76577,2.65159
Església parroquial de Sant Esteve,Esglesia,42.010528,1.564306
Església parroquial de Sant Esteve,Esglesia,41.701696,2.718775
Església parroquial de Sant Feliu de Calabuig,Esglesia,42.151972,2.924556
Església parroquial de Sant Feliu de Cartellà,Esglesia,42.023676,2.766345
Església parroquial de Sant Feliu de Domeny,Esglesia,41.99118,2.797138
Església parroquial de Sant Feliu de Pallerols,Esglesia,42.075667,2.507972
Església parroquial de Sant Feliu del Racó,Esglesia,41.623808,2.06792
Església parroquial de Sant Feliu,Esglesia,41.624620,2.277965
Església parroquial de Sant Feliu,Esglesia,42.024698,2.879329
Església parroquial de Sant Feliu,Esglesia,42.142842,2.789853
Església parroquial de Sant Feliu,Esglesia,41.828688,2.892329
Església parroquial de Sant Feliu,Esglesia,41.759818,2.014071
Església parroquial de Sant Fèlix– Sabadell ,Esglesia,41.546603,2.108168
Església parroquial de Sant Fruitós de Bages,Esglesia,41.751597,1.870051
Església parroquial de Sant Genís,Esglesia,41.673889,2.259694
Església parroquial de Sant Genís,Esglesia,42.067683,2.910057
Església parroquial de Sant Genís,Esglesia,42.043515,3.126355
Església parroquial de Sant Girvès de Castellnou de Carcolze,Esglesia,42.387387,1.58201
Església parroquial de Sant Gregori,Esglesia,41.991475,2.738243
Església parroquial de Sant Hilari,Esglesia,41.878987,2.508406
Església parroquial de Sant Iscle i Santa Victòria de la Torre de Rialb,Esglesia,41.9786,1.206862
Església parroquial de Sant Iscle i Santa Victòria,Esglesia,42.159444,2.785056
Església parroquial de Sant Jaume de Campdorà,Esglesia,42.012928,2.844156
Església parroquial de Sant Jaume de la Manresana,Esglesia,41.724457,1.358056
Església parroquial de Sant Jaume de Pallerols,Esglesia,41.618506,1.352892
Església parroquial de Sant Jaume,Esglesia,41.54175,0.92329
Església parroquial de Sant Jaume,Esglesia,41.167905,1.442023
Església parroquial de Sant Jaume,Esglesia,41.742203,1.384969
Església parroquial de Sant Joan Baptista,Esglesia,42.101616,2.801895
Església parroquial de Sant Joan Baptista,Esglesia,41.367305,2.055757
Església parroquial de Sant Joan Baptista,Esglesia,42.138316,2.887595
Església parroquial de Sant Joan de Montanissell,Esglesia,42.199289,1.248497
Església parroquial de Sant Joan de Torreblanca,Esglesia,41.932249,1.147919
Església parroquial de Sant Joan d’Avinyó,Esglesia,41.863361,1.971194
Església parroquial de Sant Joan,Esglesia,41.724730,2.463840
Església parroquial de Sant Joan,Esglesia,41.601133,1.229475
Església parroquial de Sant Julià de Corts,Esglesia,42.094813,2.788953
Església parroquial de Sant Julià de Vilatorta,Esglesia,41.922219,2.32455
Església parroquial de Sant Julià d’Age,Esglesia,42.418472,1.946694
Església parroquial de Sant Julià d’Altura,Esglesia,41.583194,2.067299
Església parroquial de Sant Julià,Esglesia,42.060792,3.046449
Església parroquial de Sant Julià– Argentona ,Esglesia,41.554123,2.400867
Església parroquial de Sant Llorenç,Esglesia,42.188917,2.844667
Església parroquial de Sant Llorenç,Esglesia,41.121441,0.410404
Església parroquial de Sant Lluc,Esglesia,40.59723,0.447093
Església parroquial de Sant Martí de Campmajor,Esglesia,42.13155,2.68881
Església parroquial de Sant Martí de Dosquers,Esglesia,42.195111,2.7535
Església parroquial de Sant Martí de Llesp,Esglesia,42.456703,0.758649
Església parroquial de Sant Martí de Riells,Esglesia,41.77648,2.51257
Església parroquial de Sant Martí de Tours,Esglesia,42.118109,2.888883
Església parroquial de Sant Martí d’Ollers,Esglesia,42.153755,2.833657
Església parroquial de Sant Martí,Esglesia,42.07991,2.70785
Església parroquial de Sant Martí,Esglesia,41.616226,0.739391
Església parroquial de Sant Martí,Esglesia,41.917308,3.164469
Església parroquial de Sant Martí,Esglesia,42.057316,2.813399
Església parroquial de Sant Martí,Esglesia,42.308389,3.008472
Església parroquial de Sant Martí,Esglesia,41.82056,2.717757
Església parroquial de Sant Martí,Esglesia,42.229343,1.736093
Església parroquial de Sant Martí,Esglesia,42.036298,2.647054
Església parroquial de Sant Martí,Esglesia,41.738547,1.350125
Església parroquial de Sant Martí,Esglesia,41.499861,2.319694
Església parroquial de Sant Martí,Esglesia,41.33467,1.177348
Església parroquial de Sant Medir de Cartellà,Esglesia,42.027167,2.773406
Església parroquial de Sant Miquel de Campmajor,Esglesia,42.13601,2.67928
Església parroquial de Sant Miquel de Pineda,Esglesia,42.101955,2.494086
Església parroquial de Sant Miquel de Viver,Esglesia,41.956111,1.812722
Església parroquial de Sant Miquel,Esglesia,42.159222,1.772028
Església parroquial de Sant Miquel,Esglesia,42.197722,2.950139
Església parroquial de Sant Miquel,Esglesia,42.378611,1.817778
Església parroquial de Sant Miquel,Esglesia,41.605271,0.878089
Església parroquial de Sant Miquel,Esglesia,41.204139,1.360111
Església parroquial de Sant Muç ,Esglesia,41.693300,2.354730
Església parroquial de Sant Narcís de Taialà,Esglesia,41.998777,2.791799
Església parroquial de Sant Nicolau de Bari,Esglesia,41.646363,2.742389
Església parroquial de Sant Pere ,Esglesia,42.35825,1.525935
Església parroquial de Sant Pere,Esglesia,41.52277,0.620449
Església parroquial de Sant Pere,Esglesia,42.075471,2.297002
Església parroquial de Sant Pere de la Vall ,Esglesia,42.081315,3.022086
Església parroquial de Sant Pere de l’Ametlla,Esglesia,41.57531,1.241337
Església parroquial de Sant Pere de Perafita,Esglesia,42.042124,2.106396
Església parroquial de Sant Pere de Rubí,Esglesia,41.49194,2.03029
Església parroquial de Sant Pere de Tudela,Esglesia,41.870834,1.083888
Església parroquial de Sant Pere dels Arquells,Esglesia,41.643717,1.317616
Església parroquial de Sant Pere i Sant Feliu,Esglesia,41.607129,1.917625
Església parroquial de Sant Pere i Santa Maria,Esglesia,41.917724,1.188017
Església parroquial de Sant Pere Sallavinera,Esglesia,41.736375,1.574542
Església parroquial de Sant Pere,Esglesia,41.517858,1.902022
Església parroquial de Sant Pere,Esglesia,42.372611,1.885194
Església parroquial de Sant Pere,Esglesia,42.089987,2.815746
Església parroquial de Sant Pere,Esglesia,42.267778,2.960000
Església parroquial de Sant Pere,Esglesia,42.705336,0.889762
Església parroquial de Sant Pere,Esglesia,41.738568,0.640453
Església parroquial de Sant Pere,Esglesia,41.120093,1.003531
Església parroquial de Sant Pere,Esglesia,41.45379,1.70328
Església parroquial de Sant Pere,Esglesia,41.426747,1.255808
Església parroquial de Sant Pere,Esglesia,41.61444,0.96076
Església parroquial de Sant Pere,Esglesia,42.104452,2.991762
Església parroquial de Sant Quirze i Santa Julita,Esglesia,41.816293,2.51409
Església parroquial de Sant Romà de Miànigues,Esglesia,42.10614,2.75678
Església Parroquial de Sant Romà de Perles ,Esglesia,42.178703,1.394025
Església parroquial de Sant Sadurní,Esglesia,42.139473,2.821485
Església parroquial de Sant Sadurní,Esglesia,41.424708,1.789755
Església parroquial de Sant Sadurní,Esglesia,41.901889,2.38125
Església parroquial de Sant Sadurní,Esglesia,42.084585,2.882406
Església parroquial de Sant Salvador de Gra,Esglesia,41.766414,1.250939
Església parroquial de Sant Salvador de Marcovau,Esglesia,41.868314,1.033833
Església parroquial de Sant Salvador,Esglesia,41.648869,1.224439
Església parroquial de Sant Salvador,Esglesia,41.401034,1.051843
Església parroquial de Sant Sebastià del Gos,Esglesia,41.889611,1.145611
Església parroquial de Sant Sebastià,Esglesia,41.711533,0.620158
Església parroquial de Sant Vicenç de Calders,Esglesia,41.789175,1.991958
Església parroquial de Sant Vicenç de Fals,Esglesia,41.756841,1.735465
Església parroquial de Sant Vicenç del Fai,Esglesia,41.698889,2.198500
Església parroquial de Sant Vicenç,Esglesia,42.038163,2.734946
Església parroquial de Sant Vicenç,Esglesia,41.868833,2.417444
Església parroquial de Sant Vicenç,Esglesia,42.22232,2.74232
Església parroquial de Sant Vicenç,Esglesia,42.020866,3.010588
Església parroquial de Sant Vicenç,Esglesia,42.10856,2.66089
Església parroquial de Sant Vicenç,Esglesia,42.061667,2.273861
Església parroquial de Sant Vicenç,Esglesia,42.09589,2.92994
Església parroquial de Santa Agnès de Malanyanes,Esglesia,41.604970,2.354450
Església parroquial de Santa Anna de Montcortès,Esglesia,41.706421,1.230356
Església parroquial de Santa Cecília,Esglesia,42.341444,1.551028
Església parroquial de Santa Cecília,Esglesia,42.557716,0.753341
Església parroquial de Santa Coloma de Cervelló ,Esglesia,41.366556,2.014806
Església parroquial de Santa Coloma de Farners,Esglesia,41.863525,2.662986
Església parroquial de Santa Coloma,Esglesia,42.327846,1.471999
Església parroquial de Santa Coloma,Esglesia,42.350588,1.583933
Església parroquial de Santa Coloma,Esglesia,42.230917,2.819722
Església parroquial de Santa Creu de Fonollosa,Esglesia,41.763278,1.669083
Església parroquial de Santa Eulàlia de Noves,Esglesia,42.342306,3.064944
Església parroquial de Santa Eulàlia,Esglesia,41.280222,1.5805
Església parroquial de Santa Eulàlia,Esglesia,42.105556,2.818889
Església parroquial de Santa Eulàlia,Esglesia,42.187035,2.799171
Església parroquial de Santa Eulàlia,Esglesia,42.280139,3.042694
Església parroquial de Santa Eulàlia,Esglesia,41.910331,2.188949
Església parroquial de Santa Llogaia,Esglesia,42.083639,2.838944
Església parroquial de Santa Magdalena,Esglesia,41.038613,0.250235
Església parroquial de Santa Magdalena,Esglesia,41.417514,1.518983
Església parroquial de Santa Margarida,Esglesia,41.991688,1.634835
Església parroquial de Santa Maria ,Esglesia,41.309601,0.98829
Església parroquial de Santa Maria ,Esglesia,41.532052,1.385032
Església parroquial de Santa Maria,Esglesia,42.213242,2.641763
Església parroquial de Santa Maria,Esglesia,41.938889,2.319417
Església parroquial de Santa Maria,Esglesia,41.42393,1.399287
Església parroquial de Santa Maria de Besora ,Esglesia,42.126778,2.257139
Església parroquial de Santa Maria de Corbera,Esglesia,41.418131,1.923119
Església parroquial de Santa Maria de Corroncui,Esglesia,42.333805,0.852363
Església parroquial de Santa Maria de Ginestar,Esglesia,42.015325,2.715752
Església parroquial de Santa Maria de l’Alba,Esglesia,41.64655,1.139343
Església parroquial de Santa Maria de Merola,Esglesia,41.931414,1.870983
Església parroquial de Santa Maria de Montsonís,Esglesia,41.887109,1.02225
Església parroquial de Santa Maria de Pineda,Esglesia,41.628778,2.689889
Església parroquial de Santa Maria de Riudaura,Esglesia,42.187619,2.408671
Església parroquial de Santa Maria de Rubinat,Esglesia,41.624128,1.320025
Església parroquial de Santa Maria de Seró,Esglesia,41.875645,1.106728
Església parroquial de Santa Maria de Talamanca,Esglesia,41.737959,1.977354
Església parroquial de Santa Maria de Verdú,Esglesia,41.611127,1.143619
Església parroquial de Santa Maria de Vilamarí,Esglesia,42.112222,2.851667
Església parroquial de Santa Maria de Vilert,Esglesia,42.174053,2.821503
Església parroquial de Santa Maria dels Turers,Esglesia,42.119543,2.766812
Església parroquial de Santa Maria,Esglesia,42.119283,2.100703
Església parroquial de Santa Maria,Esglesia,41.678893,1.018556
Església parroquial de Santa Maria,Esglesia,41.67591,2.792711
Església parroquial de Santa Maria,Esglesia,42.135444,1.994125
Església parroquial de Santa Maria,Esglesia,41.632472,2.162417
Església parroquial de Santa Maria,Esglesia,41.638570,2.356200
Església parroquial de Santa Maria,Esglesia,42.283069,2.017173
Església parroquial de Santa Maria,Esglesia,41.518307,1.291254
Església parroquial de Santa Maria,Esglesia,42.107212,2.833827
Església parroquial de Santa Maria,Esglesia,41.634534,0.875346
Església parroquial de Santa Maria,Esglesia,41.661597,1.396701
Església parroquial de Santa Maria,Esglesia,41.657776,1.202547
Església parroquial de Santa Maria,Esglesia,41.825444,1.968306
Església parroquial de Santa Maria,Esglesia,41.745585,2.635828
Església parroquial de Santa Maria,Esglesia,41.69759,1.318982
Església parroquial de Santa Maria,Esglesia,41.710744,0.905035
Església parroquial de Santa Maria,Esglesia,41.584028,2.169111
Església parroquial de Santa Maria,Esglesia,41.607751,1.038165
Església parroquial de Santa Maria,Esglesia,41.229375,1.374859
Església parroquial de Santa Maria,Esglesia,41.762939,1.324394
Església parroquial de Santa Maria,Esglesia,41.249887,1.547303
Església parroquial de Santa Maria,Esglesia,41.458585,0.562123
Església parroquial de Santa Maria,Esglesia,41.469946,1.087591
Església parroquial de Santa Maria,Esglesia,41.648458,1.105658
Església parroquial de Sª Mª de la Guardia Lada,Esglesia,41.589472,1.293694
Església romànica de Santa Maria d’Artés,Esglesia,41.799618,1.950895
Església sufragània de Sant Esteve d’Igüerri,Esglesia,42.430058,0.767715
Església sufragània de Santa Eulàlia de Peranera,Esglesia,42.421204,0.815019
Església Vella,Esglesia,41.262356,1.171157
Església vella de Sant Andreu de Maians,Esglesia,41.637577,1.703492
Església vella de Sant Bartomeu,Esglesia,41.979472,2.18375
Església VELLA de Sant Joan de Torreblanca,Esglesia,41.937448,1.159856
Església VELLA de Sant Joan de Vilatorrada,Esglesia,41.742352,1.802945
Església VELLA de Sant Joan d’Oló,Esglesia,41.851421,1.997047
Església VELLA de Sant Martí de Joval,Esglesia,41.978975,1.58733
Església VELLA de Sant Mateu ,Esglesia,41.894698,3.114203
Església VELLA de Sant Miquel ,Esglesia,41.087817,0.959002
Església Vella de Sant Miquel,Esglesia,41.396722,1.103389
Església vella de Sant Pere i Sant Fermí,Esglesia,41.641492,1.894731
Església VELLA de Sant Pere Màrtir de Peracamps,Esglesia,41.915929,1.436306
Església vella de Sant Pere,Esglesia,41.828885,0.57285
Església Vella de Sant Salvador de Prenafeta,Esglesia,41.376727,1.234126
Església VELLA de Sant Salvador,Esglesia,42.218446,2.554481
Església vella de Sant Simeó de Centelles,Esglesia,41.748248,1.665208
Església Vella de Sant Vicenç,Esglesia,41.716677,2.934161
Església Vella de Santa Eulàlia,Esglesia,42.033371,1.882885
Església VELLA de Santa Maria de Fenals,Esglesia,41.842917,3.043194
Església Vella de Santa Maria de Gàver,Esglesia,41.688274,1.393391
Església Vella de Santa Maria de Merola,Esglesia,41.947178,1.855466
Església VELLA de Santa Maria del Collell,Esglesia,42.151075,2.657421
Església Vella de Santa Maria d’Aguilar del Sunyer,Esglesia,41.953047,1.696467
Església vella del Pont de Suert ,Esglesia,42.407352,0.739606
Església vella d’Ardenya,Esglesia,41.168667,1.343632
Esglésies de Sant Pere de Terrassa ,Esglesia,41.566933,2.018427
Esglesiola de Sant Andreu,Esglesia,41.311381,1.086423
Esglesiola de Sant Iscle i Santa Victoria de Gironella,Esglesia,42.396042,0.789605
Hospital i església de Sant Julià,Esglesia,42.198249,2.69953
La Pabordia de Caselles,Esglesia,41.768427,1.68018
Restes de la Canònica de Santa Maria d’Ullà,Esglesia,42.04829,3.10321
Restes de l’església de Sant Martí,Esglesia,42.519085,0.849217
Ruïnes de l’església de Sant Esteve de Camps,Esglesia,41.782718,1.690212
Ruïnes de l’església de Sant Pere de les Cigales,Esglesia,41.918778,1.896
Ruïnes de l’església de Sant Pere de les Cigales,Esglesia,41.914791,1.830698
Ruïnes de Sant Pere del Mont,Esglesia,41.711361,1.652917
Sant Domènec del Tossal,Esglesia,41.908814,1.149919
Santa Maria del castell de Claramunt,Esglesia,41.554863,1.669659
Santuari de Falgars,Esglesia,42.227451,1.945671
Santuari de Gresolet,Esglesia,42.25871,1.725331
Santuari de la Mare de Déu de Camp-real,Esglesia,41.806217,1.319679
Santuari de la Mare de Déu de Cérvoles,Esglesia,41.88292,0.659463
Santuari de la Mare de Déu de Farners,Esglesia,41.860111,2.632908
Santuari de la Mare de Déu de Gràcia de la Fontsanta,Esglesia,42.075903,3.009092
Santuari de la Mare de Déu de la Roca,Esglesia,41.09466,0.93771
Santuari de la Mare de Déu de la Serra,Esglesia,41.72467,2.628186
Santuari de la Mare de Déu de la Vedrenya ,Esglesia,41.960037,1.10969
Santuari de la Mare de Déu de les Alegries,Esglesia,41.717514,2.829516
Santuari de la Mare de Déu de Lord,Esglesia,42.11558,1.58191
Santuari de la Mare de Déu de l’Esperança,Esglesia,41.963923,3.011892
